field,month,year,age,tempo,temperature,Precipitation,solo,Id
2,7,2013,13,7/2013,26.365,198.53,0.33575750000000004,8273
2,8,2013,13,8/2013,27.651,179.35,0.3133825,8274
2,9,2013,13,9/2013,27.962,106.32,0.313295,8275
2,10,2013,13,10/2013,28.708,122.71,0.2779775,8276
2,11,2013,13,11/2013,28.15,195.89,0.27382000000000006,8277
2,12,2013,13,12/2013,28.444,250.6,0.26900749999999995,8278
2,1,2014,14,1/2014,26.869,383.05,0.2803,8279
2,2,2014,14,2/2014,26.026,569.41,0.3385325,8280
2,3,2014,14,3/2014,26.283,530.5,0.3499675,8281
2,4,2014,14,4/2014,26.563,422.34,0.353245,8282
2,5,2014,14,5/2014,26.576,260.45,0.3611525,8283
2,6,2014,14,6/2014,27.016,231.87,0.35194250000000005,8284
2,7,2014,14,7/2014,26.973,183.19,0.347575,8285
2,8,2014,14,8/2014,27.56,134,0.31989999999999996,8286
2,9,2014,14,9/2014,27.873,115.54,0.28923,8287
2,10,2014,14,10/2014,28.235,169.56,0.285095,8288
2,11,2014,14,11/2014,28.862,42.329,0.26914,8289
2,12,2014,14,12/2014,28.394,248.58,0.27065,8290
2,1,2015,15,1/2015,26.917,414.8,0.29011499999999996,8291
2,2,2015,15,2/2015,26.462,417.51,0.31074500000000005,8292
2,3,2015,15,3/2015,26.333,506.45,0.3387425,8293
2,4,2015,15,4/2015,26.599,445.26,0.34731,8294
2,5,2015,15,5/2015,27.064,321.85,0.346955,8295
2,6,2015,15,6/2015,27.173,158.81,0.33682249999999997,8296
2,7,2015,15,7/2015,27.247,174.28,0.32359,8297
2,8,2015,15,8/2015,28.373,27.638,0.2962475,8298
2,9,2015,15,9/2015,28.951,90.425,0.2729725,8299
2,10,2015,15,10/2015,29.255,99.186,0.2676475,8300
2,11,2015,15,11/2015,29.513,31.551,0.261615,8301
2,12,2015,15,12/2015,28.695,217.95,0.264985,8302
2,1,2016,16,1/2016,27.307,263.4,0.2929075,8303
2,2,2016,16,2/2016,26.916,414.88,0.322225,8304
2,3,2016,16,3/2016,27.041,518.84,0.34161749999999996,8305
2,4,2016,16,4/2016,27.415,356.52,0.34963,8306
2,5,2016,16,5/2016,27.738,376.44,0.332395,8307
2,6,2016,16,6/2016,27.711,135.24,0.31434249999999997,8308
2,7,2016,16,7/2016,27.632,134.67,0.305595,8309
2,8,2016,16,8/2016,28.707,94.653,0.281025,8310
2,9,2016,16,9/2016,28.659,95.541,0.2684825,8311
2,10,2016,16,10/2016,28.946,256.91,0.256625,8312
2,11,2016,16,11/2016,29.068,50.196,0.2531575,8313
2,12,2016,16,12/2016,27.697,329.78,0.2684625,8314
2,1,2017,17,1/2017,26.2,564.48,0.327545,8315
2,2,2017,17,2/2017,26.121,562.97,0.34696750000000004,8316
2,3,2017,17,3/2017,26.183,563.46,0.3516375,8317
2,4,2017,17,4/2017,26.788,354.55,0.353515,8318
2,5,2017,17,5/2017,27.413,274.06,0.3417,8319
2,6,2017,17,6/2017,27.572,149.56,0.334515,8320
2,7,2017,17,7/2017,27.541,58.469,0.3238125,8321
2,8,2017,17,8/2017,28.502,151.72,0.2870375,8322
2,9,2017,17,9/2017,28.604,92.301,0.276455,8323
2,10,2017,17,10/2017,28.66,196.66,0.26398750000000004,8324
2,11,2017,17,11/2017,29.085,21.461,0.2583975,8325
3,1,2012,12,1/2012,27.485,409.01,0.25029250000000003,8326
3,2,2012,12,2/2012,26.549,491.13,0.2819575,8327
3,3,2012,12,3/2012,26.234,462.94,0.330365,8328
3,4,2012,12,4/2012,26.94,355.9,0.33424,8329
3,5,2012,12,5/2012,27.329,228.67,0.326335,8330
3,6,2012,12,6/2012,27.131,121.49,0.3095575,8331
3,7,2012,12,7/2012,26.892,113.03,0.3289025,8332
3,8,2012,12,8/2012,27.277,66.048,0.3072025,8333
3,9,2012,12,9/2012,28.32,68.715,0.26724,8334
3,10,2012,12,10/2012,29.649,81.293,0.23207,8335
3,11,2012,12,11/2012,29.815,50.59,0.2275675,8336
3,12,2012,12,12/2012,27.974,216.23,0.24805,8337
3,1,2013,13,1/2013,26.395,345.55,0.3064775,8338
3,2,2013,13,2/2013,26.246,640.97,0.33721999999999996,8339
3,3,2013,13,3/2013,26.561,429.59,0.3507825,8340
3,4,2013,13,4/2013,26.497,358.01,0.3562875,8341
3,5,2013,13,5/2013,26.672,332.1,0.35729999999999995,8342
3,6,2013,13,6/2013,27.006,168.09,0.32779,8343
3,7,2013,13,7/2013,26.365,198.53,0.33575750000000004,8344
3,8,2013,13,8/2013,27.651,179.35,0.3133825,8345
3,9,2013,13,9/2013,27.962,106.32,0.313295,8346
3,10,2013,13,10/2013,28.708,122.71,0.2779775,8347
3,11,2013,13,11/2013,28.15,195.89,0.27382000000000006,8348
3,12,2013,13,12/2013,28.444,250.6,0.26900749999999995,8349
3,1,2014,14,1/2014,26.869,383.05,0.2803,8350
3,2,2014,14,2/2014,26.026,569.41,0.3385325,8351
3,3,2014,14,3/2014,26.283,530.5,0.3499675,8352
3,4,2014,14,4/2014,26.563,422.34,0.353245,8353
3,5,2014,14,5/2014,26.576,260.45,0.3611525,8354
3,6,2014,14,6/2014,27.016,231.87,0.35194250000000005,8355
3,7,2014,14,7/2014,26.973,183.19,0.347575,8356
3,8,2014,14,8/2014,27.56,134,0.31989999999999996,8357
3,9,2014,14,9/2014,27.873,115.54,0.28923,8358
3,10,2014,14,10/2014,28.235,169.56,0.285095,8359
3,11,2014,14,11/2014,28.862,42.329,0.26914,8360
3,12,2014,14,12/2014,28.394,248.58,0.27065,8361
3,1,2015,15,1/2015,26.917,414.8,0.29011499999999996,8362
3,2,2015,15,2/2015,26.462,417.51,0.31074500000000005,8363
3,3,2015,15,3/2015,26.333,506.45,0.3387425,8364
3,4,2015,15,4/2015,26.599,445.26,0.34731,8365
3,5,2015,15,5/2015,27.064,321.85,0.346955,8366
3,6,2015,15,6/2015,27.173,158.81,0.33682249999999997,8367
3,7,2015,15,7/2015,27.247,174.28,0.32359,8368
3,8,2015,15,8/2015,28.373,27.638,0.2962475,8369
3,9,2015,15,9/2015,28.951,90.425,0.2729725,8370
3,10,2015,15,10/2015,29.255,99.186,0.2676475,8371
3,11,2015,15,11/2015,29.513,31.551,0.261615,8372
3,12,2015,15,12/2015,28.695,217.95,0.264985,8373
4,1,2012,12,1/2012,27.485,409.01,0.25029250000000003,8374
4,2,2012,12,2/2012,26.549,491.13,0.2819575,8375
4,3,2012,12,3/2012,26.234,462.94,0.330365,8376
4,4,2012,12,4/2012,26.94,355.9,0.33424,8377
4,5,2012,12,5/2012,27.329,228.67,0.326335,8378
4,6,2012,12,6/2012,27.131,121.49,0.3095575,8379
4,7,2012,12,7/2012,26.892,113.03,0.3289025,8380
4,8,2012,12,8/2012,27.277,66.048,0.3072025,8381
4,9,2012,12,9/2012,28.32,68.715,0.26724,8382
4,10,2012,12,10/2012,29.649,81.293,0.23207,8383
4,11,2012,12,11/2012,29.815,50.59,0.2275675,8384
4,12,2012,12,12/2012,27.974,216.23,0.24805,8385
4,1,2013,13,1/2013,26.395,345.55,0.3064775,8386
4,2,2013,13,2/2013,26.246,640.97,0.33721999999999996,8387
4,3,2013,13,3/2013,26.561,429.59,0.3507825,8388
4,4,2013,13,4/2013,26.497,358.01,0.3562875,8389
4,5,2013,13,5/2013,26.672,332.1,0.35729999999999995,8390
4,6,2013,13,6/2013,27.006,168.09,0.32779,8391
4,7,2013,13,7/2013,26.365,198.53,0.33575750000000004,8392
4,8,2013,13,8/2013,27.651,179.35,0.3133825,8393
4,9,2013,13,9/2013,27.962,106.32,0.313295,8394
4,10,2013,13,10/2013,28.708,122.71,0.2779775,8395
4,11,2013,13,11/2013,28.15,195.89,0.27382000000000006,8396
4,12,2013,13,12/2013,28.444,250.6,0.26900749999999995,8397
4,1,2014,14,1/2014,26.869,383.05,0.2803,8398
4,2,2014,14,2/2014,26.026,569.41,0.3385325,8399
4,3,2014,14,3/2014,26.283,530.5,0.3499675,8400
4,4,2014,14,4/2014,26.563,422.34,0.353245,8401
4,5,2014,14,5/2014,26.576,260.45,0.3611525,8402
4,6,2014,14,6/2014,27.016,231.87,0.35194250000000005,8403
4,7,2014,14,7/2014,26.973,183.19,0.347575,8404
4,8,2014,14,8/2014,27.56,134,0.31989999999999996,8405
4,9,2014,14,9/2014,27.873,115.54,0.28923,8406
4,10,2014,14,10/2014,28.235,169.56,0.285095,8407
4,11,2014,14,11/2014,28.862,42.329,0.26914,8408
4,12,2014,14,12/2014,28.394,248.58,0.27065,8409
4,1,2015,15,1/2015,26.917,414.8,0.29011499999999996,8410
4,2,2015,15,2/2015,26.462,417.51,0.31074500000000005,8411
4,3,2015,15,3/2015,26.333,506.45,0.3387425,8412
4,4,2015,15,4/2015,26.599,445.26,0.34731,8413
4,5,2015,15,5/2015,27.064,321.85,0.346955,8414
4,6,2015,15,6/2015,27.173,158.81,0.33682249999999997,8415
4,7,2015,15,7/2015,27.247,174.28,0.32359,8416
4,8,2015,15,8/2015,28.373,27.638,0.2962475,8417
4,9,2015,15,9/2015,28.951,90.425,0.2729725,8418
4,10,2015,15,10/2015,29.255,99.186,0.2676475,8419
4,11,2015,15,11/2015,29.513,31.551,0.261615,8420
4,12,2015,15,12/2015,28.695,217.95,0.264985,8421
4,1,2016,16,1/2016,27.307,263.4,0.2929075,8422
4,2,2016,16,2/2016,26.916,414.88,0.322225,8423
4,3,2016,16,3/2016,27.041,518.84,0.34161749999999996,8424
4,4,2016,16,4/2016,27.415,356.52,0.34963,8425
4,5,2016,16,5/2016,27.738,376.44,0.332395,8426
4,6,2016,16,6/2016,27.711,135.24,0.31434249999999997,8427
4,7,2016,16,7/2016,27.632,134.67,0.305595,8428
4,8,2016,16,8/2016,28.707,94.653,0.281025,8429
4,9,2016,16,9/2016,28.659,95.541,0.2684825,8430
4,10,2016,16,10/2016,28.946,256.91,0.256625,8431
4,11,2016,16,11/2016,29.068,50.196,0.2531575,8432
4,12,2016,16,12/2016,27.697,329.78,0.2684625,8433
4,1,2017,17,1/2017,26.2,564.48,0.327545,8434
4,2,2017,17,2/2017,26.121,562.97,0.34696750000000004,8435
4,3,2017,17,3/2017,26.183,563.46,0.3516375,8436
4,4,2017,17,4/2017,26.788,354.55,0.353515,8437
4,5,2017,17,5/2017,27.413,274.06,0.3417,8438
4,6,2017,17,6/2017,27.572,149.56,0.334515,8439
4,7,2017,17,7/2017,27.541,58.469,0.3238125,8440
4,8,2017,17,8/2017,28.502,151.72,0.2870375,8441
4,9,2017,17,9/2017,28.604,92.301,0.276455,8442
4,10,2017,17,10/2017,28.66,196.66,0.26398750000000004,8443
4,11,2017,17,11/2017,29.085,21.461,0.2583975,8444
5,1,2012,12,1/2012,27.485,409.01,0.25029250000000003,8445
5,2,2012,12,2/2012,26.549,491.13,0.2819575,8446
5,3,2012,12,3/2012,26.234,462.94,0.330365,8447
5,4,2012,12,4/2012,26.94,355.9,0.33424,8448
5,5,2012,12,5/2012,27.329,228.67,0.326335,8449
5,6,2012,12,6/2012,27.131,121.49,0.3095575,8450
5,7,2012,12,7/2012,26.892,113.03,0.3289025,8451
5,8,2012,12,8/2012,27.277,66.048,0.3072025,8452
5,9,2012,12,9/2012,28.32,68.715,0.26724,8453
5,10,2012,12,10/2012,29.649,81.293,0.23207,8454
5,11,2012,12,11/2012,29.815,50.59,0.2275675,8455
5,12,2012,12,12/2012,27.974,216.23,0.24805,8456
5,1,2013,13,1/2013,26.395,345.55,0.3064775,8457
5,2,2013,13,2/2013,26.246,640.97,0.33721999999999996,8458
5,3,2013,13,3/2013,26.561,429.59,0.3507825,8459
5,4,2013,13,4/2013,26.497,358.01,0.3562875,8460
5,5,2013,13,5/2013,26.672,332.1,0.35729999999999995,8461
5,6,2013,13,6/2013,27.006,168.09,0.32779,8462
5,7,2013,13,7/2013,26.365,198.53,0.33575750000000004,8463
5,8,2013,13,8/2013,27.651,179.35,0.3133825,8464
5,9,2013,13,9/2013,27.962,106.32,0.313295,8465
5,10,2013,13,10/2013,28.708,122.71,0.2779775,8466
5,11,2013,13,11/2013,28.15,195.89,0.27382000000000006,8467
5,12,2013,13,12/2013,28.444,250.6,0.26900749999999995,8468
5,1,2014,14,1/2014,26.869,383.05,0.2803,8469
5,2,2014,14,2/2014,26.026,569.41,0.3385325,8470
5,3,2014,14,3/2014,26.283,530.5,0.3499675,8471
5,4,2014,14,4/2014,26.563,422.34,0.353245,8472
5,5,2014,14,5/2014,26.576,260.45,0.3611525,8473
5,6,2014,14,6/2014,27.016,231.87,0.35194250000000005,8474
5,7,2014,14,7/2014,26.973,183.19,0.347575,8475
5,8,2014,14,8/2014,27.56,134,0.31989999999999996,8476
5,9,2014,14,9/2014,27.873,115.54,0.28923,8477
5,10,2014,14,10/2014,28.235,169.56,0.285095,8478
5,11,2014,14,11/2014,28.862,42.329,0.26914,8479
5,12,2014,14,12/2014,28.394,248.58,0.27065,8480
5,1,2015,15,1/2015,26.917,414.8,0.29011499999999996,8481
5,2,2015,15,2/2015,26.462,417.51,0.31074500000000005,8482
5,3,2015,15,3/2015,26.333,506.45,0.3387425,8483
5,4,2015,15,4/2015,26.599,445.26,0.34731,8484
5,5,2015,15,5/2015,27.064,321.85,0.346955,8485
5,6,2015,15,6/2015,27.173,158.81,0.33682249999999997,8486
5,7,2015,15,7/2015,27.247,174.28,0.32359,8487
5,8,2015,15,8/2015,28.373,27.638,0.2962475,8488
5,9,2015,15,9/2015,28.951,90.425,0.2729725,8489
5,10,2015,15,10/2015,29.255,99.186,0.2676475,8490
5,11,2015,15,11/2015,29.513,31.551,0.261615,8491
5,12,2015,15,12/2015,28.695,217.95,0.264985,8492
5,1,2016,16,1/2016,27.307,263.4,0.2929075,8493
5,2,2016,16,2/2016,26.916,414.88,0.322225,8494
5,3,2016,16,3/2016,27.041,518.84,0.34161749999999996,8495
5,4,2016,16,4/2016,27.415,356.52,0.34963,8496
5,5,2016,16,5/2016,27.738,376.44,0.332395,8497
5,6,2016,16,6/2016,27.711,135.24,0.31434249999999997,8498
5,7,2016,16,7/2016,27.632,134.67,0.305595,8499
5,8,2016,16,8/2016,28.707,94.653,0.281025,8500
5,9,2016,16,9/2016,28.659,95.541,0.2684825,8501
5,10,2016,16,10/2016,28.946,256.91,0.256625,8502
5,11,2016,16,11/2016,29.068,50.196,0.2531575,8503
5,12,2016,16,12/2016,27.697,329.78,0.2684625,8504
5,1,2017,17,1/2017,26.2,564.48,0.327545,8505
5,2,2017,17,2/2017,26.121,562.97,0.34696750000000004,8506
5,3,2017,17,3/2017,26.183,563.46,0.3516375,8507
5,4,2017,17,4/2017,26.788,354.55,0.353515,8508
5,5,2017,17,5/2017,27.413,274.06,0.3417,8509
5,6,2017,17,6/2017,27.572,149.56,0.334515,8510
5,7,2017,17,7/2017,27.541,58.469,0.3238125,8511
5,8,2017,17,8/2017,28.502,151.72,0.2870375,8512
5,9,2017,17,9/2017,28.604,92.301,0.276455,8513
5,10,2017,17,10/2017,28.66,196.66,0.26398750000000004,8514
5,11,2017,17,11/2017,29.085,21.461,0.2583975,8515
6,1,2015,15,1/2015,26.917,414.8,0.29011499999999996,8516
6,2,2015,15,2/2015,26.462,417.51,0.31074500000000005,8517
6,3,2015,15,3/2015,26.333,506.45,0.3387425,8518
6,4,2015,15,4/2015,26.599,445.26,0.34731,8519
6,5,2015,15,5/2015,27.064,321.85,0.346955,8520
6,6,2015,15,6/2015,27.173,158.81,0.33682249999999997,8521
6,7,2015,15,7/2015,27.247,174.28,0.32359,8522
6,8,2015,15,8/2015,28.373,27.638,0.2962475,8523
6,9,2015,15,9/2015,28.951,90.425,0.2729725,8524
6,10,2015,15,10/2015,29.255,99.186,0.2676475,8525
6,11,2015,15,11/2015,29.513,31.551,0.261615,8526
6,12,2015,15,12/2015,28.695,217.95,0.264985,8527
6,1,2012,11,1/2012,27.485,409.01,0.25029250000000003,8528
6,2,2012,11,2/2012,26.549,491.13,0.2819575,8529
6,3,2012,11,3/2012,26.234,462.94,0.330365,8530
6,4,2012,11,4/2012,26.94,355.9,0.33424,8531
6,5,2012,11,5/2012,27.329,228.67,0.326335,8532
6,6,2012,11,6/2012,27.131,121.49,0.3095575,8533
6,7,2012,11,7/2012,26.892,113.03,0.3289025,8534
6,8,2012,11,8/2012,27.277,66.048,0.3072025,8535
6,9,2012,11,9/2012,28.32,68.715,0.26724,8536
6,10,2012,11,10/2012,29.649,81.293,0.23207,8537
6,11,2012,11,11/2012,29.815,50.59,0.2275675,8538
6,12,2012,11,12/2012,27.974,216.23,0.24805,8539
6,1,2013,12,1/2013,26.395,345.55,0.3064775,8540
6,2,2013,12,2/2013,26.246,640.97,0.33721999999999996,8541
6,3,2013,12,3/2013,26.561,429.59,0.3507825,8542
6,4,2013,12,4/2013,26.497,358.01,0.3562875,8543
6,5,2013,12,5/2013,26.672,332.1,0.35729999999999995,8544
6,6,2013,12,6/2013,27.006,168.09,0.32779,8545
6,7,2013,12,7/2013,26.365,198.53,0.33575750000000004,8546
6,8,2013,12,8/2013,27.651,179.35,0.3133825,8547
6,9,2013,12,9/2013,27.962,106.32,0.313295,8548
6,10,2013,12,10/2013,28.708,122.71,0.2779775,8549
6,11,2013,12,11/2013,28.15,195.89,0.27382000000000006,8550
6,12,2013,12,12/2013,28.444,250.6,0.26900749999999995,8551
6,1,2014,13,1/2014,26.869,383.05,0.2803,8552
6,2,2014,13,2/2014,26.026,569.41,0.3385325,8553
6,3,2014,13,3/2014,26.283,530.5,0.3499675,8554
6,4,2014,13,4/2014,26.563,422.34,0.353245,8555
6,5,2014,13,5/2014,26.576,260.45,0.3611525,8556
6,6,2014,13,6/2014,27.016,231.87,0.35194250000000005,8557
6,7,2014,13,7/2014,26.973,183.19,0.347575,8558
6,8,2014,13,8/2014,27.56,134,0.31989999999999996,8559
6,9,2014,13,9/2014,27.873,115.54,0.28923,8560
6,10,2014,13,10/2014,28.235,169.56,0.285095,8561
6,11,2014,13,11/2014,28.862,42.329,0.26914,8562
6,12,2014,13,12/2014,28.394,248.58,0.27065,8563
7,1,2012,12,1/2012,27.485,409.01,0.25029250000000003,8564
7,2,2012,12,2/2012,26.549,491.13,0.2819575,8565
7,3,2012,12,3/2012,26.234,462.94,0.330365,8566
7,4,2012,12,4/2012,26.94,355.9,0.33424,8567
7,5,2012,12,5/2012,27.329,228.67,0.326335,8568
7,6,2012,12,6/2012,27.131,121.49,0.3095575,8569
7,7,2012,12,7/2012,26.892,113.03,0.3289025,8570
7,8,2012,12,8/2012,27.277,66.048,0.3072025,8571
7,9,2012,12,9/2012,28.32,68.715,0.26724,8572
7,10,2012,12,10/2012,29.649,81.293,0.23207,8573
7,11,2012,12,11/2012,29.815,50.59,0.2275675,8574
7,1,2013,13,1/2013,26.395,345.55,0.3064775,8575
7,2,2013,13,2/2013,26.246,640.97,0.33721999999999996,8576
7,3,2013,13,3/2013,26.561,429.59,0.3507825,8577
7,4,2013,13,4/2013,26.497,358.01,0.3562875,8578
7,5,2013,13,5/2013,26.672,332.1,0.35729999999999995,8579
7,6,2013,13,6/2013,27.006,168.09,0.32779,8580
7,7,2013,13,7/2013,26.365,198.53,0.33575750000000004,8581
7,8,2013,13,8/2013,27.651,179.35,0.3133825,8582
7,9,2013,13,9/2013,27.962,106.32,0.313295,8583
7,10,2013,13,10/2013,28.708,122.71,0.2779775,8584
7,11,2013,13,11/2013,28.15,195.89,0.27382000000000006,8585
7,12,2013,13,12/2013,28.444,250.6,0.26900749999999995,8586
7,1,2012,11,1/2012,27.485,409.01,0.25029250000000003,8587
7,2,2012,11,2/2012,26.549,491.13,0.2819575,8588
7,3,2012,11,3/2012,26.234,462.94,0.330365,8589
7,4,2012,11,4/2012,26.94,355.9,0.33424,8590
7,5,2012,11,5/2012,27.329,228.67,0.326335,8591
7,6,2012,11,6/2012,27.131,121.49,0.3095575,8592
7,7,2012,11,7/2012,26.892,113.03,0.3289025,8593
7,8,2012,11,8/2012,27.277,66.048,0.3072025,8594
7,9,2012,11,9/2012,28.32,68.715,0.26724,8595
7,10,2012,11,10/2012,29.649,81.293,0.23207,8596
7,11,2012,11,11/2012,29.815,50.59,0.2275675,8597
7,12,2012,11,12/2012,27.974,216.23,0.24805,8598
7,1,2013,12,1/2013,26.395,345.55,0.3064775,8599
7,2,2013,12,2/2013,26.246,640.97,0.33721999999999996,8600
7,3,2013,12,3/2013,26.561,429.59,0.3507825,8601
7,4,2013,12,4/2013,26.497,358.01,0.3562875,8602
7,5,2013,12,5/2013,26.672,332.1,0.35729999999999995,8603
7,6,2013,12,6/2013,27.006,168.09,0.32779,8604
7,7,2013,12,7/2013,26.365,198.53,0.33575750000000004,8605
7,8,2013,12,8/2013,27.651,179.35,0.3133825,8606
7,9,2013,12,9/2013,27.962,106.32,0.313295,8607
7,10,2013,12,10/2013,28.708,122.71,0.2779775,8608
7,11,2013,12,11/2013,28.15,195.89,0.27382000000000006,8609
7,12,2013,12,12/2013,28.444,250.6,0.26900749999999995,8610
8,1,2015,15,1/2015,26.917,404,0.29011499999999996,8611
8,2,2015,15,2/2015,26.462,419.06,0.31074500000000005,8612
8,3,2015,15,3/2015,26.333,504.94,0.3387425,8613
8,4,2015,15,4/2015,26.599,438.5,0.34731,8614
8,5,2015,15,5/2015,27.064,333.27,0.346955,8615
8,6,2015,15,6/2015,27.173,150.53,0.33682249999999997,8616
8,7,2015,15,7/2015,27.247,188.71,0.32359,8617
8,8,2015,15,8/2015,28.373,33.479,0.2962475,8618
8,9,2015,15,9/2015,28.951,91.391,0.2729725,8619
8,10,2015,15,10/2015,29.255,109.23,0.2676475,8620
8,11,2015,15,11/2015,29.513,29.014,0.261615,8621
8,12,2015,15,12/2015,28.695,207.4,0.264985,8622
8,1,2012,11,1/2012,27.485,381.82,0.25029250000000003,8623
8,2,2012,11,2/2012,26.549,478.91,0.2819575,8624
8,3,2012,11,3/2012,26.234,459.26,0.330365,8625
8,4,2012,11,4/2012,26.94,346.79,0.33424,8626
8,5,2012,11,5/2012,27.329,228.67,0.326335,8627
8,6,2012,11,6/2012,27.131,121.62,0.3095575,8628
8,7,2012,11,7/2012,26.892,116.7,0.3289025,8629
8,8,2012,11,8/2012,27.277,62.904,0.3072025,8630
8,9,2012,11,9/2012,28.32,69.999,0.26724,8631
8,10,2012,11,10/2012,29.649,88.05,0.23207,8632
8,11,2012,11,11/2012,29.815,47.664,0.2275675,8633
8,12,2012,11,12/2012,27.974,200.6,0.24805,8634
8,1,2013,12,1/2013,26.395,334.78,0.3064775,8635
8,2,2013,12,2/2013,26.246,637.73,0.33721999999999996,8636
8,3,2013,12,3/2013,26.561,428.42,0.3507825,8637
8,4,2013,12,4/2013,26.497,362.5,0.3562875,8638
8,5,2013,12,5/2013,26.672,343.73,0.35729999999999995,8639
8,6,2013,12,6/2013,27.006,164.63,0.32779,8640
8,7,2013,12,7/2013,26.365,200.52,0.33575750000000004,8641
8,8,2013,12,8/2013,27.651,179.91,0.3133825,8642
8,9,2013,12,9/2013,27.962,110.16,0.313295,8643
8,10,2013,12,10/2013,28.708,135.25,0.2779775,8644
8,11,2013,12,11/2013,28.15,209.96,0.27382000000000006,8645
8,12,2013,12,12/2013,28.444,237.45,0.26900749999999995,8646
8,1,2014,13,1/2014,26.869,383.1,0.2803,8647
8,2,2014,13,2/2014,26.026,557.09,0.3385325,8648
8,3,2014,13,3/2014,26.283,528,0.3499675,8649
8,4,2014,13,4/2014,26.563,421.1,0.353245,8650
8,5,2014,13,5/2014,26.576,263.33,0.3611525,8651
8,6,2014,13,6/2014,27.016,231.69,0.35194250000000005,8652
8,7,2014,13,7/2014,26.973,175.39,0.347575,8653
8,8,2014,13,8/2014,27.56,114.24,0.31989999999999996,8654
8,9,2014,13,9/2014,27.873,119.45,0.28923,8655
8,10,2014,13,10/2014,28.235,184.4,0.285095,8656
8,11,2014,13,11/2014,28.862,42.798,0.26914,8657
8,12,2014,13,12/2014,28.394,236.18,0.27065,8658
9,1,2015,15,1/2015,26.917,404,0.29011499999999996,8659
9,2,2015,15,2/2015,26.462,419.06,0.31074500000000005,8660
9,3,2015,15,3/2015,26.333,504.94,0.3387425,8661
9,4,2015,15,4/2015,26.599,438.5,0.34731,8662
9,5,2015,15,5/2015,27.064,333.27,0.346955,8663
9,6,2015,15,6/2015,27.173,150.53,0.33682249999999997,8664
9,7,2015,15,7/2015,27.247,188.71,0.32359,8665
9,8,2015,15,8/2015,28.373,33.479,0.2962475,8666
9,9,2015,15,9/2015,28.951,91.391,0.2729725,8667
9,10,2015,15,10/2015,29.255,109.23,0.2676475,8668
9,11,2015,15,11/2015,29.513,29.014,0.261615,8669
9,12,2015,15,12/2015,28.695,207.4,0.264985,8670
9,1,2012,11,1/2012,27.485,381.82,0.25029250000000003,8671
9,2,2012,11,2/2012,26.549,478.91,0.2819575,8672
9,3,2012,11,3/2012,26.234,459.26,0.330365,8673
9,4,2012,11,4/2012,26.94,346.79,0.33424,8674
9,5,2012,11,5/2012,27.329,228.67,0.326335,8675
9,6,2012,11,6/2012,27.131,121.62,0.3095575,8676
9,7,2012,11,7/2012,26.892,116.7,0.3289025,8677
9,8,2012,11,8/2012,27.277,62.904,0.3072025,8678
9,9,2012,11,9/2012,28.32,69.999,0.26724,8679
9,10,2012,11,10/2012,29.649,88.05,0.23207,8680
9,11,2012,11,11/2012,29.815,47.664,0.2275675,8681
9,12,2012,11,12/2012,27.974,200.6,0.24805,8682
9,1,2013,12,1/2013,26.395,334.78,0.3064775,8683
9,2,2013,12,2/2013,26.246,637.73,0.33721999999999996,8684
9,3,2013,12,3/2013,26.561,428.42,0.3507825,8685
9,4,2013,12,4/2013,26.497,362.5,0.3562875,8686
9,5,2013,12,5/2013,26.672,343.73,0.35729999999999995,8687
9,6,2013,12,6/2013,27.006,164.63,0.32779,8688
9,7,2013,12,7/2013,26.365,200.52,0.33575750000000004,8689
9,8,2013,12,8/2013,27.651,179.91,0.3133825,8690
9,9,2013,12,9/2013,27.962,110.16,0.313295,8691
9,10,2013,12,10/2013,28.708,135.25,0.2779775,8692
9,11,2013,12,11/2013,28.15,209.96,0.27382000000000006,8693
9,12,2013,12,12/2013,28.444,237.45,0.26900749999999995,8694
9,1,2014,13,1/2014,26.869,383.1,0.2803,8695
9,2,2014,13,2/2014,26.026,557.09,0.3385325,8696
9,3,2014,13,3/2014,26.283,528,0.3499675,8697
9,4,2014,13,4/2014,26.563,421.1,0.353245,8698
9,5,2014,13,5/2014,26.576,263.33,0.3611525,8699
9,6,2014,13,6/2014,27.016,231.69,0.35194250000000005,8700
9,7,2014,13,7/2014,26.973,175.39,0.347575,8701
9,8,2014,13,8/2014,27.56,114.24,0.31989999999999996,8702
9,9,2014,13,9/2014,27.873,119.45,0.28923,8703
9,10,2014,13,10/2014,28.235,184.4,0.285095,8704
9,11,2014,13,11/2014,28.862,42.798,0.26914,8705
9,12,2014,13,12/2014,28.394,236.18,0.27065,8706
9,1,2016,15,1/2016,27.307,270.93,0.2929075,8707
9,2,2016,15,2/2016,26.916,425.24,0.322225,8708
9,3,2016,15,3/2016,27.041,520.17,0.34161749999999996,8709
9,4,2016,15,4/2016,27.415,351.88,0.34963,8710
9,5,2016,15,5/2016,27.738,370.67,0.332395,8711
9,6,2016,15,6/2016,27.711,130.13,0.31434249999999997,8712
9,7,2016,15,7/2016,27.632,149.84,0.305595,8713
9,8,2016,15,8/2016,28.707,90.844,0.281025,8714
9,9,2016,15,9/2016,28.659,99.864,0.2684825,8715
9,10,2016,15,10/2016,28.946,288.39,0.256625,8716
9,11,2016,15,11/2016,29.068,42.759,0.2531575,8717
9,12,2016,15,12/2016,27.697,310.73,0.2684625,8718
9,1,2017,6,1/2017,26.2,575.24,0.327545,8719
