Id,field,harvest_year,harvest_month,age,temperature,Precipitation,Soilwater_L3,dewpoint,Soilwater_L4,windspeed,Soilwater_L1,Soilwater_L2,production
4579,4,2004,1,4,26.132,360.91,0.34844,24.661,0.33385,1.8766,0.35274,0.35192,0.08456336371655397
4580,4,2004,2,4,25.295,484.67,0.36411,24.401,0.36357,1.9206,0.36361,0.36376,0.034078212290502806
4581,4,2004,4,4,26.328,350.02,0.35697,24.753,0.36079,1.9063,0.35677,0.35679,0.016171714201705382
4582,4,2004,6,4,26.077,109.45,0.35274,24.373,0.35567,1.8734,0.35241,0.35267,0.03387239047339018
4583,4,2004,7,4,26.182,173.3,0.34552,23.648,0.35143,1.8517,0.34244,0.34307,0.023934137018523968
4584,4,2004,8,4,26.597,169.62,0.32168,23.918,0.33193,1.9428,0.32118,0.32079,0.016906792119964716
4585,4,2004,9,4,27.036,139.82,0.31891,24.233,0.32213,2.0291,0.32212,0.32032,0.016259923551896503
4586,4,2004,10,4,27.602,221.24,0.29996,23.498,0.31129,2.3076,0.29262,0.29302,0.1297853572478683
4587,4,2004,11,4,27.544,9.9482,0.28812,23.601,0.29783,2.3453,0.28886,0.28758,0.08856218759188475
4588,4,2004,12,4,27.309,136.33,0.28844,23.807,0.2912,2.0102,0.2927,0.29019,0.022669802999117913
4589,4,2005,1,5,27.286,212.56,0.29215,24.269,0.28793,2.0396,0.30134,0.29818,0.02364010585122023
4590,4,2005,2,5,26.578,446.28,0.3218,24.765,0.30038,2.0914,0.33256,0.32987,0.014642752131725965
4591,4,2005,3,5,26.355,376.8,0.34371,24.69,0.33409,1.8963,0.34691,0.34601,0.035283740076448106
4592,4,2005,4,5,26.643,404.49,0.3469,24.8,0.348,1.8473,0.3463,0.34616,0.11975889444281095
4593,4,2005,5,5,26.397,316.81,0.35128,24.952,0.35101,1.7458,0.35231,0.35219,0.13472508085857102
4594,4,2005,6,5,26.848,101.77,0.34394,24.529,0.35258,1.8646,0.34158,0.342,0.12369891208468098
4595,4,2005,7,5,27.091,74.006,0.32503,23.823,0.33576,1.6948,0.32078,0.32119,0.04895618935607174
4596,4,2005,8,5,27.941,96.237,0.28944,23.314,0.30965,2.0252,0.28272,0.28272,0.069685386650985
4597,4,2005,9,5,28.79,41.403,0.26585,22.541,0.28966,2.4467,0.2437,0.24671,0.09329608938547489
4598,4,2005,10,5,28.3,122.34,0.25997,23.321,0.27443,2.4174,0.26832,0.26336,0.09073801822993237
4599,4,2005,11,5,28.476,72.605,0.26373,23.576,0.26716,2.3375,0.26755,0.26388,0.04989708909144369
4600,4,2005,12,5,26.85,333.23,0.29839,24.272,0.27658,1.6893,0.31668,0.31148,0.046427521317259635
4601,4,2006,1,6,26.595,341.51,0.33994,24.74,0.32083,1.9897,0.34587,0.34462,0.0419288444575125
4602,4,2006,2,6,26.204,309.01,0.34861,24.626,0.34523,2.1281,0.35104,0.35031,0.03892972655101441
4603,4,2006,3,6,26.019,452.42,0.36103,24.734,0.35914,2.176,0.361,0.36088,0.07362540429285505
4604,4,2006,4,6,25.978,516.34,0.36628,24.882,0.36728,1.5105,0.36575,0.36582,0.0686856806821523
4605,4,2006,5,6,26.171,349.06,0.36155,24.843,0.36493,1.6832,0.36109,0.36121,0.053102028815054395
4606,4,2006,6,6,26.598,94.03,0.34494,24.204,0.35502,1.6346,0.34246,0.34285,0.041517200823287276
4607,4,2006,7,6,27.156,111.16,0.31909,24.049,0.33055,1.8849,0.3193,0.31881,0.09805939429579535
4608,4,2006,8,6,27.636,120.66,0.30636,23.897,0.31578,2.0829,0.30444,0.30413,0.20041164363422526
4609,4,2006,9,6,28.251,129.82,0.28342,23.334,0.30029,2.2166,0.27897,0.27759,0.2620699794178183
4610,4,2006,10,6,29.143,127.15,0.26454,22.787,0.2834,2.4335,0.2477,0.25083,0.3418700382240518
4611,4,2006,11,6,28.427,144.26,0.26039,23.159,0.27174,2.1827,0.26171,0.25841,0.23501911202587478
4612,4,2006,12,6,28.852,239.74,0.25085,22.782,0.26405,2.41,0.24324,0.24136,0.11708321082034696
4613,4,2007,1,7,29.083,161.52,0.24159,23.677,0.25605,2.4876,0.25329,0.246,0.15862981476036464
4614,4,2007,2,7,26.198,543.37,0.29861,24.294,0.26777,2.2544,0.32402,0.31796,0.03992943251984711
4615,4,2007,3,7,26.147,527.69,0.34308,24.591,0.3208,1.9766,0.35022,0.34882,0.07444869156130551
4616,4,2007,4,7,26.553,454.07,0.36034,25.051,0.35755,1.8929,0.36094,0.36079,0.026639223757718322
4617,4,2007,5,7,27.013,343.99,0.3576,25.173,0.35986,1.862,0.35704,0.35714,0.011496618641576008
4618,4,2007,6,7,26.987,99.229,0.34263,24.063,0.35146,1.899,0.33866,0.33936,0.017818288738606292
4619,4,2007,7,7,27.018,100.54,0.32594,24.284,0.33189,1.7553,0.32876,0.32773,0.03754778006468686
4620,4,2007,8,7,27.659,57.046,0.31248,23.804,0.32094,2.0088,0.31036,0.30999,0.16324610408703324
4621,4,2007,9,7,28.445,74.676,0.28239,23.273,0.3037,2.2834,0.273,0.27291,0.061746545133784185
4622,4,2007,10,7,28.267,179.94,0.26346,23.133,0.28505,2.4597,0.26473,0.26094,0.6941193766539255
4623,4,2007,11,7,29.365,93.777,0.2469,22.592,0.2717,2.5323,0.23333,0.23101,0.18121140840929142
4624,4,2007,12,7,27.158,332.69,0.26404,23.777,0.26358,1.9742,0.29272,0.28483,0.11796530432225816
4625,4,2008,1,8,26.094,430.86,0.32352,24.035,0.28765,2.026,0.33843,0.33527,0.07841811231990592
4626,4,2008,2,8,25.983,418.01,0.35727,24.393,0.35095,2.0207,0.35868,0.35838,0.11320199941193768
4627,4,2008,3,8,25.654,515.63,0.36392,24.153,0.364,1.6453,0.36349,0.36359,0.10917377241987652
4628,4,2008,4,8,25.948,477.05,0.36439,24.565,0.36731,1.6736,0.36447,0.36457,0.09153190238165244
4629,4,2008,5,8,26.187,307.1,0.36049,24.637,0.36802,1.7208,0.36043,0.36029,0.04198765069097325
4630,4,2008,6,8,26.362,175.52,0.35212,24.078,0.3581,1.6947,0.3494,0.34981,0.06945016171714202
4631,4,2008,7,8,26.96,68.148,0.31649,23.436,0.33145,1.8285,0.31622,0.3155,0.12302264039988241
4632,4,2008,8,8,27.453,82.902,0.31362,23.642,0.31857,1.9141,0.31484,0.31377,0.19664804469273744
4633,4,2008,9,8,28.16,115.79,0.29746,23.652,0.30689,2.2509,0.29726,0.29568,0.3392237577183182
4634,4,2008,10,8,28.803,172.65,0.27428,22.762,0.29188,2.4395,0.26737,0.26711,0.3463099088503382
4635,4,2008,11,8,29.429,88.508,0.24514,22.365,0.27514,2.4118,0.2335,0.23134,0.10549838282857985
4636,4,2008,12,8,27.397,206.52,0.30249,23.957,0.28295,1.9059,0.31581,0.31124,0.09209056159952957
4637,4,2009,1,9,26.739,302.09,0.32504,24.073,0.31106,2.0401,0.3312,0.32955,0.06774478094678037
4638,4,2009,2,9,26.046,431.57,0.35296,24.323,0.3443,1.9628,0.35603,0.35539,0.034607468391649514
4639,4,2009,3,9,26.098,569.9,0.36171,24.605,0.36437,1.8023,0.36148,0.36147,0.11334901499558954
4640,4,2009,4,9,26.163,468.59,0.35328,24.312,0.35701,1.6698,0.35356,0.35319,0.06521611290796825
4641,4,2009,5,9,25.988,544.7,0.36485,24.468,0.36558,1.5193,0.36463,0.36457,0.07891796530432227
4642,4,2009,6,9,26.227,332.74,0.35533,24.388,0.36351,1.8308,0.35512,0.35533,0.0574132320811526
4643,4,2009,7,9,26.856,85.615,0.32925,23.833,0.34177,2.0467,0.32642,0.32684,0.1295906657024405
4644,4,2009,8,9,28.183,62.841,0.29024,22.872,0.31346,2.1847,0.27818,0.27934,0.09883237821523083
4645,4,2009,9,9,29.308,65.107,0.26457,21.729,0.28946,2.5489,0.2326,0.23947,0.11999411937665394
4646,4,2009,10,9,30.126,70.557,0.24629,21.069,0.27083,2.5929,0.21379,0.21973,0.3341958247574243
4647,4,2009,11,9,30.316,48.459,0.24095,21.126,0.25753,2.7968,0.20721,0.21474,0.41108497500735086
4648,4,2009,12,9,28.493,298.13,0.23365,23.076,0.24841,2.4824,0.25777,0.24853,0.07841811231990592
4649,4,2010,1,10,27.017,309.83,0.28991,23.977,0.25411,2.1748,0.31224,0.30708,0.04451631872978536
4650,4,2010,2,10,27.484,349.49,0.3348,24.692,0.30502,2.5474,0.3424,0.34057,0.02581593648926786
4651,4,2010,3,10,27.87,257.27,0.33091,24.749,0.32778,2.1424,0.33339,0.33238,0.05116142311084975
4652,4,2010,4,10,26.886,444.87,0.36498,25.393,0.36409,1.8086,0.36484,0.36473,0.05745369009114967
4653,4,2010,5,10,27.469,278.15,0.35377,25.452,0.35774,1.7407,0.35453,0.35422,0.1111731843575419
4654,4,2010,6,10,27.253,98.112,0.33836,24.352,0.35793,1.7718,0.33685,0.33685,0.14766245221993532
4655,4,2010,7,10,27.302,149.57,0.34203,24.372,0.34591,1.8109,0.3407,0.34063,0.17727139076742138
4656,4,2010,8,10,28.005,123.76,0.30097,23.394,0.32519,1.9233,0.29158,0.2921,0.2514554542781535
4657,4,2010,9,10,28.698,78.951,0.27039,22.975,0.29756,2.1995,0.25806,0.259,0.3567774184063512
4658,4,2010,10,10,29.505,116.69,0.24421,22.377,0.27608,2.3683,0.22691,0.22705,0.3202293443104969
4659,4,2010,11,10,28.674,111.99,0.25206,23.104,0.26328,2.2016,0.26646,0.26182,0.2525433695971773
4660,4,2010,12,10,27.234,243.24,0.2847,23.781,0.26574,2.0187,0.3016,0.2969,0.26706850926198183
4661,4,2011,1,11,25.775,438.87,0.33051,23.954,0.29845,1.9864,0.3433,0.34052,0.16136430461628937
4662,4,2011,2,11,25.852,573.15,0.35662,24.05,0.35459,1.9486,0.35676,0.35655,0.05804175242575713
4663,4,2011,3,11,25.978,538.52,0.35747,24.304,0.35955,1.8727,0.3579,0.35777,0.04284034107615409
4664,4,2011,4,11,25.965,381.49,0.36638,24.528,0.36694,1.7745,0.36572,0.36572,0.048397530138194665
4665,4,2011,5,11,26.616,326.23,0.35917,24.9,0.36356,1.7665,0.35877,0.35871,0.12728609232578655
4666,4,2011,6,11,27.035,98.758,0.32818,24.076,0.34274,1.9929,0.32748,0.32718,0.12131725962952074
4667,4,2011,7,11,26.867,152.31,0.32301,23.523,0.32665,1.8927,0.32176,0.32159,0.09376653925316085
4668,4,2011,8,11,27.929,189.26,0.29375,23.286,0.31116,2.0728,0.28785,0.28758,0.2162893266686269
4669,4,2011,9,11,29.255,94.524,0.26691,22.501,0.29081,2.2889,0.24997,0.25185,0.1983534254630991
4670,4,2011,10,11,29.64,248.46,0.24007,21.883,0.27185,2.3207,0.22267,0.22381,0.6266980299911791
4671,4,2011,11,11,29.149,168.96,0.24342,22.168,0.25981,2.3215,0.24334,0.2408,0.26995001470155844
4672,4,2011,12,11,29.923,161.4,0.233,21.477,0.25054,2.65,0.21709,0.21787,0.2669214936783299
4673,5,2004,2,4,25.295,484.67,0.36411,24.401,0.36357,1.9206,0.36361,0.36376,0.07575757575757577
4674,5,2004,4,4,26.328,350.02,0.35697,24.753,0.36079,1.9063,0.35677,0.35679,0.034958677685950415
4675,5,2004,6,4,26.077,109.45,0.35274,24.373,0.35567,1.8734,0.35241,0.35267,0.05512396694214877
4676,5,2004,7,4,26.182,173.3,0.34552,23.648,0.35143,1.8517,0.34244,0.34307,0.050798898071625354
4677,5,2004,8,4,26.597,169.62,0.32168,23.918,0.33193,1.9428,0.32118,0.32079,0.020055096418732786
4678,5,2004,9,4,27.036,139.82,0.31891,24.233,0.32213,2.0291,0.32212,0.32032,0.016473829201101933
4679,5,2004,10,4,27.602,221.24,0.29996,23.498,0.31129,2.3076,0.29262,0.29302,0.03738292011019284
4680,5,2004,11,4,27.544,9.9482,0.28812,23.601,0.29783,2.3453,0.28886,0.28758,0.0684848484848485
4681,5,2004,12,4,27.309,136.33,0.28844,23.807,0.2912,2.0102,0.2927,0.29019,0.030413223140495868
4682,5,2005,1,5,27.286,212.56,0.29215,24.269,0.28793,2.0396,0.30134,0.29818,0.04490358126721764
4683,5,2005,2,5,26.578,446.28,0.3218,24.765,0.30038,2.0914,0.33256,0.32987,0.020358126721763087
4684,5,2005,3,5,26.355,376.8,0.34371,24.69,0.33409,1.8963,0.34691,0.34601,0.05898071625344353
4685,5,2005,4,5,26.643,404.49,0.3469,24.8,0.348,1.8473,0.3463,0.34616,0.10148760330578517
4686,5,2005,5,5,26.397,316.81,0.35128,24.952,0.35101,1.7458,0.35231,0.35219,0.1103856749311295
4687,5,2005,6,5,26.848,101.77,0.34394,24.529,0.35258,1.8646,0.34158,0.342,0.0
4688,5,2005,7,5,27.091,74.006,0.32503,23.823,0.33576,1.6948,0.32078,0.32119,0.1315702479338843
4689,5,2005,8,5,27.941,96.237,0.28944,23.314,0.30965,2.0252,0.28272,0.28272,0.07225895316804408
4690,5,2005,9,5,28.79,41.403,0.26585,22.541,0.28966,2.4467,0.2437,0.24671,0.08950413223140498
4691,5,2005,10,5,28.3,122.34,0.25997,23.321,0.27443,2.4174,0.26832,0.26336,0.08322314049586778
4692,5,2005,11,5,28.476,72.605,0.26373,23.576,0.26716,2.3375,0.26755,0.26388,0.05231404958677686
4693,5,2005,12,5,26.85,333.23,0.29839,24.272,0.27658,1.6893,0.31668,0.31148,0.05115702479338844
4694,5,2006,1,6,26.595,341.51,0.33994,24.74,0.32083,1.9897,0.34587,0.34462,0.07231404958677687
4695,5,2006,2,6,26.204,309.01,0.34861,24.626,0.34523,2.1281,0.35104,0.35031,0.04834710743801653
4696,5,2006,3,6,26.019,452.42,0.36103,24.734,0.35914,2.176,0.361,0.36088,0.09862258953168045
4697,5,2006,4,6,25.978,516.34,0.36628,24.882,0.36728,1.5105,0.36575,0.36582,0.07154269972451792
4698,5,2006,5,6,26.171,349.06,0.36155,24.843,0.36493,1.6832,0.36109,0.36121,0.05165289256198348
4699,5,2006,6,6,26.598,94.03,0.34494,24.204,0.35502,1.6346,0.34246,0.34285,0.0444077134986226
4700,5,2006,7,6,27.156,111.16,0.31909,24.049,0.33055,1.8849,0.3193,0.31881,0.0781267217630854
4701,5,2006,8,6,27.636,120.66,0.30636,23.897,0.31578,2.0829,0.30444,0.30413,0.20360881542699727
4702,5,2006,9,6,28.251,129.82,0.28342,23.334,0.30029,2.2166,0.27897,0.27759,0.22834710743801656
4703,5,2006,10,6,29.143,127.15,0.26454,22.787,0.2834,2.4335,0.2477,0.25083,0.14537190082644633
4704,5,2006,11,6,28.427,144.26,0.26039,23.159,0.27174,2.1827,0.26171,0.25841,0.23157024793388434
4705,5,2006,12,6,28.852,239.74,0.25085,22.782,0.26405,2.41,0.24324,0.24136,0.18834710743801653
4706,5,2007,1,7,29.083,161.52,0.24159,23.677,0.25605,2.4876,0.25329,0.246,0.13917355371900827
4707,5,2007,2,7,26.198,543.37,0.29861,24.294,0.26777,2.2544,0.32402,0.31796,0.040247933884297524
4708,5,2007,3,7,26.147,527.69,0.34308,24.591,0.3208,1.9766,0.35022,0.34882,0.07090909090909091
4709,5,2007,4,7,26.553,454.07,0.36034,25.051,0.35755,1.8929,0.36094,0.36079,0.02713498622589532
4710,5,2007,5,7,27.013,343.99,0.3576,25.173,0.35986,1.862,0.35704,0.35714,0.023471074380165293
4711,5,2007,6,7,26.987,99.229,0.34263,24.063,0.35146,1.899,0.33866,0.33936,0.0070247933884297524
4712,5,2007,7,7,27.018,100.54,0.32594,24.284,0.33189,1.7553,0.32876,0.32773,0.02617079889807163
4713,5,2007,8,7,27.659,57.046,0.31248,23.804,0.32094,2.0088,0.31036,0.30999,0.13966942148760333
4714,5,2007,10,7,28.267,179.94,0.26346,23.133,0.28505,2.4597,0.26473,0.26094,0.48550964187327833
4715,5,2007,11,7,29.365,93.777,0.2469,22.592,0.2717,2.5323,0.23333,0.23101,0.16407713498622592
4716,5,2007,12,7,27.158,332.69,0.26404,23.777,0.26358,1.9742,0.29272,0.28483,0.12322314049586779
4717,5,2008,1,8,26.094,430.86,0.32352,24.035,0.28765,2.026,0.33843,0.33527,0.11746556473829202
4718,5,2008,2,8,25.983,418.01,0.35727,24.393,0.35095,2.0207,0.35868,0.35838,0.10809917355371904
4719,5,2008,3,8,25.654,515.63,0.36392,24.153,0.364,1.6453,0.36349,0.36359,0.0875482093663912
4720,5,2008,4,8,25.948,477.05,0.36439,24.565,0.36731,1.6736,0.36447,0.36457,0.07415977961432509
4721,5,2008,5,8,26.187,307.1,0.36049,24.637,0.36802,1.7208,0.36043,0.36029,0.07289256198347109
4722,5,2008,6,8,26.362,175.52,0.35212,24.078,0.3581,1.6947,0.3494,0.34981,0.07707988980716254
4723,5,2008,7,8,26.96,68.148,0.31649,23.436,0.33145,1.8285,0.31622,0.3155,0.0440771349862259
4724,5,2008,8,8,27.453,82.902,0.31362,23.642,0.31857,1.9141,0.31484,0.31377,0.18066115702479343
4725,5,2008,9,8,28.16,115.79,0.29746,23.652,0.30689,2.2509,0.29726,0.29568,0.18988980716253448
4726,5,2008,10,8,28.803,172.65,0.27428,22.762,0.29188,2.4395,0.26737,0.26711,0.2690358126721763
4727,5,2008,11,8,29.429,88.508,0.24514,22.365,0.27514,2.4118,0.2335,0.23134,0.20796143250688703
4728,5,2008,12,8,27.397,206.52,0.30249,23.957,0.28295,1.9059,0.31581,0.31124,0.09683195592286503
4729,5,2009,1,9,26.739,302.09,0.32504,24.073,0.31106,2.0401,0.3312,0.32955,0.06000000000000001
4730,5,2009,2,9,26.046,431.57,0.35296,24.323,0.3443,1.9628,0.35603,0.35539,0.028677685950413225
4731,5,2009,3,9,26.098,569.9,0.36171,24.605,0.36437,1.8023,0.36148,0.36147,0.07716253443526172
4732,5,2009,4,9,26.163,468.59,0.35328,24.312,0.35701,1.6698,0.35356,0.35319,0.05217630853994492
4733,5,2009,5,9,25.988,544.7,0.36485,24.468,0.36558,1.5193,0.36463,0.36457,0.07049586776859505
4734,5,2009,6,9,26.227,332.74,0.35533,24.388,0.36351,1.8308,0.35512,0.35533,0.03661454954793388
4735,5,2009,7,9,26.856,85.615,0.32925,23.833,0.34177,2.0467,0.32642,0.32684,0.09860525094104684
4736,5,2009,8,9,28.183,62.841,0.29024,22.872,0.31346,2.1847,0.27818,0.27934,0.09367646512093664
4737,5,2009,9,9,29.308,65.107,0.26457,21.729,0.28946,2.5489,0.2326,0.23947,0.13578512396694217
4738,5,2009,10,9,30.126,70.557,0.24629,21.069,0.27083,2.5929,0.21379,0.21973,0.28126721763085405
4739,5,2009,11,9,30.316,48.459,0.24095,21.126,0.25753,2.7968,0.20721,0.21474,0.37060606060606077
4740,5,2009,12,9,28.493,298.13,0.23365,23.076,0.24841,2.4824,0.25777,0.24853,0.07085399449035813
4741,5,2010,1,10,27.017,309.83,0.28991,23.977,0.25411,2.1748,0.31224,0.30708,0.049008264462809925
4742,5,2010,2,10,27.484,349.49,0.3348,24.692,0.30502,2.5474,0.3424,0.34057,0.030826446280991737
4743,5,2010,3,10,27.87,257.27,0.33091,24.749,0.32778,2.1424,0.33339,0.33238,0.06242424242424243
4744,5,2010,4,10,26.886,444.87,0.36498,25.393,0.36409,1.8086,0.36484,0.36473,0.05052341597796144
4745,5,2010,5,10,27.469,278.15,0.35377,25.452,0.35774,1.7407,0.35453,0.35422,0.09410468319559229
4746,5,2010,6,10,27.253,98.112,0.33836,24.352,0.35793,1.7718,0.33685,0.33685,0.1159779614325069
4747,5,2010,7,10,27.302,149.57,0.34203,24.372,0.34591,1.8109,0.3407,0.34063,0.16735537190082647
4748,5,2010,8,10,28.005,123.76,0.30097,23.394,0.32519,1.9233,0.29158,0.2921,0.23876033057851243
4749,5,2010,9,10,28.698,78.951,0.27039,22.975,0.29756,2.1995,0.25806,0.259,0.2830578512396695
4750,5,2010,10,10,29.505,116.69,0.24421,22.377,0.27608,2.3683,0.22691,0.22705,0.2603581267217632
4751,5,2010,11,10,28.674,111.99,0.25206,23.104,0.26328,2.2016,0.26646,0.26182,0.13669421487603306
4752,5,2010,12,10,27.234,243.24,0.2847,23.781,0.26574,2.0187,0.3016,0.2969,0.21765840220385685
4753,5,2011,1,11,25.775,438.87,0.33051,23.954,0.29845,1.9864,0.3433,0.34052,0.12589531680440774
4754,5,2011,2,11,25.852,573.15,0.35662,24.05,0.35459,1.9486,0.35676,0.35655,0.052369146005509654
4755,5,2011,3,11,25.978,538.52,0.35747,24.304,0.35955,1.8727,0.3579,0.35777,0.048512396694214886
4756,5,2011,4,11,25.965,381.49,0.36638,24.528,0.36694,1.7745,0.36572,0.36572,0.07201101928374658
4757,5,2011,5,11,26.616,326.23,0.35917,24.9,0.36356,1.7665,0.35877,0.35871,0.13082644628099177
4758,5,2011,6,11,27.035,98.758,0.32818,24.076,0.34274,1.9929,0.32748,0.32718,0.1462258953168044
4759,5,2011,7,11,26.867,152.31,0.32301,23.523,0.32665,1.8927,0.32176,0.32159,0.10641873278236916
4760,5,2011,8,11,27.929,189.26,0.29375,23.286,0.31116,2.0728,0.28785,0.28758,0.24063360881542703
4761,5,2011,9,11,29.255,94.524,0.26691,22.501,0.29081,2.2889,0.24997,0.25185,0.18556473829201103
4762,5,2011,10,11,29.64,248.46,0.24007,21.883,0.27185,2.3207,0.22267,0.22381,0.16716253443526174
4763,5,2011,11,11,29.149,168.96,0.24342,22.168,0.25981,2.3215,0.24334,0.2408,0.49088154269972456
4764,5,2011,12,11,29.923,161.4,0.233,21.477,0.25054,2.65,0.21709,0.21787,0.1134710743801653
4765,6,2004,2,3,25.295,484.67,0.36411,24.401,0.36357,1.9206,0.36361,0.36376,0.020825396825396827
4766,6,2004,3,3,25.61,460.76,0.36351,24.651,0.36575,1.9948,0.36399,0.36383,0.007333333333333332
4767,6,2004,4,3,26.328,350.02,0.35697,24.753,0.36079,1.9063,0.35677,0.35679,0.039492063492063495
4768,6,2004,6,3,26.077,109.45,0.35274,24.373,0.35567,1.8734,0.35241,0.35267,0.005015873015873016
4769,6,2004,7,3,26.182,173.3,0.34552,23.648,0.35143,1.8517,0.34244,0.34307,0.02288888888888889
4770,6,2004,8,3,26.597,169.62,0.32168,23.918,0.33193,1.9428,0.32118,0.32079,0.0054920634920634925
4771,6,2004,9,3,27.036,139.82,0.31891,24.233,0.32213,2.0291,0.32212,0.32032,0.006317460317460318
4772,6,2004,10,3,27.602,221.24,0.29996,23.498,0.31129,2.3076,0.29262,0.29302,0.08653968253968256
4773,6,2004,11,3,27.544,9.9482,0.28812,23.601,0.29783,2.3453,0.28886,0.28758,0.10780952380952383
4774,6,2004,12,3,27.309,136.33,0.28844,23.807,0.2912,2.0102,0.2927,0.29019,0.048
4775,6,2005,1,4,27.286,212.56,0.29215,24.269,0.28793,2.0396,0.30134,0.29818,0.1105079365079365
4776,6,2005,2,4,26.578,446.28,0.3218,24.765,0.30038,2.0914,0.33256,0.32987,0.059174603174603185
4777,6,2005,3,4,26.355,376.8,0.34371,24.69,0.33409,1.8963,0.34691,0.34601,0.09142857142857144
4778,6,2005,4,4,26.643,404.49,0.3469,24.8,0.348,1.8473,0.3463,0.34616,0.04155555555555557
4779,6,2005,5,4,26.397,316.81,0.35128,24.952,0.35101,1.7458,0.35231,0.35219,0.08247619047619048
4780,6,2005,6,4,26.848,101.77,0.34394,24.529,0.35258,1.8646,0.34158,0.342,0.0
4781,6,2005,7,4,27.091,74.006,0.32503,23.823,0.33576,1.6948,0.32078,0.32119,0.046603174603174605
4782,6,2005,8,4,27.941,96.237,0.28944,23.314,0.30965,2.0252,0.28272,0.28272,0.02942857142857143
4783,6,2005,9,4,28.79,41.403,0.26585,22.541,0.28966,2.4467,0.2437,0.24671,0.01542857142857143
4784,6,2005,10,4,28.3,122.34,0.25997,23.321,0.27443,2.4174,0.26832,0.26336,0.0035555555555555566
4785,6,2005,11,4,28.476,72.605,0.26373,23.576,0.26716,2.3375,0.26755,0.26388,0.016634920634920638
4786,6,2005,12,4,26.85,333.23,0.29839,24.272,0.27658,1.6893,0.31668,0.31148,0.13533333333333336
4787,6,2006,1,5,26.595,341.51,0.33994,24.74,0.32083,1.9897,0.34587,0.34462,0.19612698412698415
4788,6,2006,2,5,26.204,309.01,0.34861,24.626,0.34523,2.1281,0.35104,0.35031,0.10441269841269843
4789,6,2006,3,5,26.019,452.42,0.36103,24.734,0.35914,2.176,0.361,0.36088,0.16336507936507938
4790,6,2006,4,5,25.978,516.34,0.36628,24.882,0.36728,1.5105,0.36575,0.36582,0.040952380952380955
4791,6,2006,5,5,26.171,349.06,0.36155,24.843,0.36493,1.6832,0.36109,0.36121,0.07393650793650794
4792,6,2006,6,5,26.598,94.03,0.34494,24.204,0.35502,1.6346,0.34246,0.34285,0.03850793650793651
4793,6,2006,7,5,27.156,111.16,0.31909,24.049,0.33055,1.8849,0.3193,0.31881,0.04012698412698413
4794,6,2006,8,5,27.636,120.66,0.30636,23.897,0.31578,2.0829,0.30444,0.30413,0.06574603174603176
4795,6,2006,9,5,28.251,129.82,0.28342,23.334,0.30029,2.2166,0.27897,0.27759,0.11657142857142858
4796,6,2006,10,5,29.143,127.15,0.26454,22.787,0.2834,2.4335,0.2477,0.25083,0.14063492063492064
4797,6,2006,11,5,28.427,144.26,0.26039,23.159,0.27174,2.1827,0.26171,0.25841,0.48273015873015873
4798,6,2006,12,5,28.852,239.74,0.25085,22.782,0.26405,2.41,0.24324,0.24136,0.10984126984126985
4799,6,2007,1,6,29.083,161.52,0.24159,23.677,0.25605,2.4876,0.25329,0.246,0.14755555555555555
4800,6,2007,2,6,26.198,543.37,0.29861,24.294,0.26777,2.2544,0.32402,0.31796,0.08034920634920635
4801,6,2007,3,6,26.147,527.69,0.34308,24.591,0.3208,1.9766,0.35022,0.34882,0.020666666666666667
4802,6,2007,4,6,26.553,454.07,0.36034,25.051,0.35755,1.8929,0.36094,0.36079,0.014666666666666668
4803,6,2007,5,6,27.013,343.99,0.3576,25.173,0.35986,1.862,0.35704,0.35714,0.01612698412698413
4804,6,2007,6,6,26.987,99.229,0.34263,24.063,0.35146,1.899,0.33866,0.33936,0.028698412698412692
4805,6,2007,7,6,27.018,100.54,0.32594,24.284,0.33189,1.7553,0.32876,0.32773,0.05352380952380952
4806,6,2007,8,6,27.659,57.046,0.31248,23.804,0.32094,2.0088,0.31036,0.30999,0.02933333333333333
4807,6,2007,9,6,28.445,74.676,0.28239,23.273,0.3037,2.2834,0.273,0.27291,0.13790476190476192
4808,6,2007,10,6,28.267,179.94,0.26346,23.133,0.28505,2.4597,0.26473,0.26094,0.3634285714285714
4809,6,2007,11,6,29.365,93.777,0.2469,22.592,0.2717,2.5323,0.23333,0.23101,0.16444444444444445
4810,6,2007,12,6,27.158,332.69,0.26404,23.777,0.26358,1.9742,0.29272,0.28483,0.06495238095238096
4811,6,2008,1,7,26.094,430.86,0.32352,24.035,0.28765,2.026,0.33843,0.33527,0.04180952380952381
4812,6,2008,2,7,25.983,418.01,0.35727,24.393,0.35095,2.0207,0.35868,0.35838,0.06777777777777778
4813,6,2008,3,7,25.654,515.63,0.36392,24.153,0.364,1.6453,0.36349,0.36359,0.0745079365079365
4814,6,2008,4,7,25.948,477.05,0.36439,24.565,0.36731,1.6736,0.36447,0.36457,0.12022222222222219
4815,6,2008,5,7,26.187,307.1,0.36049,24.637,0.36802,1.7208,0.36043,0.36029,0.0785079365079365
4816,6,2008,6,7,26.362,175.52,0.35212,24.078,0.3581,1.6947,0.3494,0.34981,0.0986031746031746
4817,6,2008,8,7,27.453,82.902,0.31362,23.642,0.31857,1.9141,0.31484,0.31377,0.4832063492063492
4818,6,2008,9,7,28.16,115.79,0.29746,23.652,0.30689,2.2509,0.29726,0.29568,0.35206349206349213
